START	END
3707784294	3707784297
3707784299	3707784419
3707784421	3707784661
3707784663	3707784664
3707784666	3707784666
3707784668	3707784737
3707784739	3707784949
3707784951	3707785049
3707785051	3707785074
3707785076	3707785128
3707785130	3707785253
3707785255	3707787781
3707787783	3707787796
3707787799	3707787804
3707787806	3707787843
3707787846	3707787857
3707787859	3707787992
3707787995	3707788121
3707788123	3707788166
3707788168	3707788172
3707788175	3707788212
3707788214	3707788244
3707788246	3707788310
3707788312	3707788417
3707788424	3707788484
3707788486	3707788488
3707788490	3707788492
3707788494	3707788509
3707788511	3707788528
3707788530	3707788729
3707788731	3707788859
3707788861	3707788872
3707788874	3707788901
3707788903	3707789089
3707789091	3707789137
3707789156	3707789217
3707789222	3707792394
3707792396	3707792396
3707792398	3707792406
3707792408	3707792413
3707792415	3707792423
3707792425	3707792437
3707792439	3707792485
3707792487	3707792491
3707792493	3707792513
3707792515	3707792610
3707792612	3707792888
3707792890	3707793435
3707793437	3707793473
3707793477	3707793510
3707793512	3707793515
3707793517	3707793619
3707793621	3707793623
3707793625	3707793625
3707793627	3707793666
3707793668	3707793698
3707793700	3707793701
3707793703	3707793705
3707793707	3707793707
3707793710	3707793713
3707793715	3707793719
3707793721	3707793746
3707793749	3707793762
3707793764	3707793765
3707793767	3707793771
3707793773	3707793787
3707793789	3707794261
3707794263	3707794265
3707794267	3707797731
3707797733	3707798019
3707798024	3707798025
3707798027	3707798029
3707798031	3707798035
3707798040	3707807487
3707808000	3707808031
3707808036	3707808117
3707808119	3707808137
3707808139	3707808139
3707808144	3707808153
3707808155	3707808155
3707808157	3707808157
3707808159	3707808327
3707808332	3707808366
3707808368	3707808380
3707808382	3707808425
3707808427	3707808442
3707808444	3707808481
3707808483	3707811041
3707811043	3707811057
3707811059	3707811071
3707811080	3707811101
3707811103	3707811231
3707811236	3707811239
3707811244	3707811266
3707811270	3707811273
3707811275	3707811299
3707811304	3707811305
3707811307	3707811325
3707811327	3707811379
3707811384	3707811609
3707811611	3707811613
3707811615	3707811627
3707811632	3707811657
3707811659	3707811689
3707811691	3707811697
3707811699	3707812119
3707812128	3707812145
3707812147	3707812189
3707812191	3707812193
3707812195	3707812239
3707812244	3707812261
3707812263	3707812265
3707812267	3707812273
3707812275	3707812285
3707812287	3707812305
3707812307	3707812337
3707812339	3707812365
3707812367	3707812497
3707812499	3707812643
3707812648	3707812709
3707812711	3707812717
3707812719	3707812991
3707813004	3707813007
3707813060	3707813071
3707813088	3707813647
3707813652	3707813663
3707813672	3707813773
3707813775	3707813777
3707813779	3707813823
3707813828	3707813829
3707813831	3707814601
3707814603	3707814674
3707814676	3707819385
3707819387	3707819473
3707819475	3707821844
3707821846	3707823221
3707823223	3707824397
3707824399	3707824425
3707824427	3707824449
3707824451	3707824477
3707824479	3707824525
3707824527	3707824593
3707824595	3707824601
3707824603	3707824613
3707824615	3707824705
3707824707	3707824837
3707824839	3707824897
3707824899	3707828042
3707828047	3707831901
3707831903	3707832272
3707832274	3707832784
3707832786	3707833514
3707833516	3707834746
3707834748	3707834932
3707834934	3707837297
3707837299	3707837508
3707837510	3707838574
3707838576	3707838839
3707838841	3707840193
3707840195	3707842331
3707842333	3707843210
3707843212	3707846660
3707846662	3707846673
3707846687	3707846700
3707846702	3707846713
3707846719	3707846726
3707846729	3707846733
3707846735	3707846735
3707846737	3707846747
3707846749	3707846753
3707846755	3707846755
3707846759	3707846769
3707846775	3707846812
3707846814	3707846897
3707846901	3707846906
3707846908	3707846908
3707846910	3707846917
3707846920	3707846925
3707846927	3707846955
3707846959	3707846968
3707846971	3707847939
3707847941	3707848729
3707848731	3707848773
3707848775	3707848791
3707848796	3707848813
3707848815	3707848825
3707848827	3707848977
3707848979	3707849009
3707849013	3707849585
3707849587	3707850753
3707850757	3707850761
3707850763	3707850764
3707850767	3707850789
3707850794	3707850821
3707850823	3707850937
3707850939	3707851011
3707851018	3707851018
3707851021	3707851028
3707851030	3707851030
3707851034	3707851039
3707851056	3707851057
3707851059	3707851059
3707851062	3707851067
3707851069	3707851071
3707851104	3707851265
3707851267	3707851281
3707851284	3707851284
3707851286	3707851354
3707851356	3707851362
3707851364	3707851379
3707851381	3707851381
3707851383	3707851590
3707851592	3707851592
3707851594	3707851594
3707851597	3707851597
3707851599	3707851665
3707851669	3707851713
3707851715	3707851716
3707851718	3707851720
3707851723	3707851731
3707851733	3707851739
3707851741	3707854849
3707854851	3707854885
3707854887	3707854887
3707854889	3707854889
3707854891	3707854893
3707854895	3707854913
3707854915	3707854977
3707854979	3707855041
3707855043	3707855333
3707855335	3707855393
3707855395	3707855397
3707855399	3707855401
3707855403	3707855409
3707855411	3707855413
3707855415	3707855421
3707855423	3707855425
3707855427	3707855429
3707855431	3707855443
3707855445	3707855449
3707855451	3707855457
3707855459	3707855473
3707855475	3707855481
3707855483	3707855485
3707855487	3707855489
3707855491	3707855497
3707855499	3707855505
3707855507	3707855521
3707855523	3707855541
3707855543	3707856898
3707856900	3707856910
3707856912	3707856916
3707856918	3707856919
3707856921	3707856936
3707856939	3707856941
3707856943	3707856943
3707856945	3707856970
3707856972	3707857003
3707857005	3707857010
3707857012	3707857043
3707857045	3707857063
3707857065	3707857067
3707857069	3707857075
3707857077	3707857083
3707857085	3707857091
3707857093	3707857099
3707857101	3707857103
3707857105	3707857123
3707857125	3707857127
3707857129	3707857143
3707857145	3707857147
3707857149	3707857466
3707857468	3707857655
3707857664	3707857914
3707857920	3707858182
3707858184	3707858871
3707858873	3707860049
3707860051	3707860051
3707860056	3707860061
3707860063	3707860081
3707860083	3707860239
3707860256	3707860269
3707860271	3707860271
3707860304	3707860331
3707860336	3707860367
3707860372	3707860375
3707860388	3707860413
3707860415	3707860417
3707860419	3707860429
3707860431	3707860433
3707860435	3707860437
3707860439	3707860441
3707860443	3707860473
3707860475	3707861537
3707861539	3707861557
3707861559	3707861585
3707861587	3707861633
3707861635	3707861645
3707861647	3707861689
3707861691	3707861693
3707861695	3707861705
3707861707	3707861821
3707861823	3707861905
3707861907	3707873300
3707873302	3707873585
3707873587	3707875620
3707875622	3707875665
3707875667	3707875829
3707875831	3707876132
3707876134	3707876149
3707876151	3707876225
3707876227	3707876297
3707876299	3707876301
3707876303	3707881477
3707881479	3707881597
3707881599	3707881741
3707881743	3707881753
3707881755	3707881757
3707881759	3707881761
3707881763	3707881773
3707881775	3707881929
3707881931	3707881933
3707881935	3707882001
3707882003	3707882177
3707882179	3707882241
3707882246	3707882449
3707882451	3707882529
3707882531	3707882617
3707882619	3707882703
3707882708	3707882907
3707882912	3707883023
3707883032	3707883873
3707883875	3707884225
3707884227	3707884249
3707884251	3707884281
3707884283	3707884497
3707884499	3707884505
3707884507	3707884537
3707884539	3707885057
3707885059	3707885065
3707885067	3707885069
3707885071	3707885077
3707885079	3707885081
3707885083	3707885085
3707885087	3707885089
3707885091	3707885097
3707885099	3707885105
3707885107	3707885109
3707885111	3707885113
3707885115	3707885121
3707885123	3707885129
3707885131	3707885133
3707885135	3707885137
3707885139	3707885145
3707885147	3707885149
3707885151	3707885153
3707885155	3707885161
3707885163	3707885165
3707885167	3707885169
3707885171	3707885173
3707885175	3707885177
3707885179	3707885181
3707885183	3707885185
3707885187	3707885193
3707885195	3707885201
3707885203	3707885217
3707885219	3707885221
3707885223	3707885225
3707885227	3707885233
3707885235	3707885241
3707885243	3707885245
3707885247	3707885249
3707885251	3707885261
3707885263	3707885265
3707885267	3707885269
3707885271	3707885273
3707885275	3707885313
3707885315	3707885325
3707885327	3707885336
3707885338	3707885436
3707885438	3707885469
3707885471	3707885625
3707885627	3707886093
3707886095	3707886129
3707886131	3707886141
3707886143	3707886173
3707886175	3707886193
3707886195	3707886457
3707886459	3707886493
3707886495	3707886513
3707886515	3707886561
3707886563	3707886569
3707886571	3707886848
3707886850	3707887665
3707887667	3707890001
3707890003	3707890167
3707890169	3707890687
3707890944	3707891804
3707891806	3707896553
3707896555	3707901118
3707901120	3707903625
3707903627	3707903877
3707903879	3707904929
3707904931	3707904953
3707904955	3707904993
3707904995	3707905297
3707905299	3707905317
3707905319	3707905353
3707905355	3707905409
3707905411	3707905473
3707905475	3707906335
3707906337	3707906561
3707906564	3707906577
3707906582	3707906583
3707906586	3707906593
3707906596	3707906596
3707906598	3707906598
3707906600	3707906612
3707906614	3707906673
3707906676	3707906676
3707906678	3707906692
3707906696	3707906698
3707906700	3707906714
3707906717	3707906731
3707906733	3707906753
3707906756	3707906818
3707906820	3707906826
3707906828	3707906889
3707906891	3707907009
3707907012	3707907042
3707907044	3707907044
3707907046	3707907081
3707907083	3707907097
3707907099	3707907221
3707907223	3707909121
3707909124	3707909131
3707909133	3707909162
3707909164	3707909177
3707909179	3707909273
3707909275	3707909297
3707909299	3707909313
3707909315	3707909329
3707909331	3707909345
3707909347	3707909368
3707909372	3707909393
3707909395	3707909441
3707909443	3707909465
3707909467	3707909473
3707909475	3707909489
3707909491	3707909513
3707909515	3707909521
3707909523	3707909545
3707909547	3707909577
3707909579	3707909641
3707909643	3707909643
3707909645	3707909655
3707909662	3707909676
3707909678	3707909745
3707909748	3707909817
3707909819	3707909825
3707909827	3707909849
3707909851	3707910050
3707910052	3707910169
3707910171	3707910178
3707910180	3707910181
3707910183	3707910217
3707910219	3707910241
3707910243	3707910249
3707910251	3707910273
3707910275	3707910321
3707910323	3707910361
3707910363	3707910401
3707910403	3707910425
3707910427	3707910482
3707910484	3707910609
3707910611	3707910681
3707910683	3707910721
3707910723	3707910778
3707910780	3707910785
3707910787	3707910857
3707910859	3707911129
3707911131	3707911257
3707911259	3707911297
3707911299	3707911305
3707911311	3707911340
3707911343	3707911377
3707911380	3707911465
3707911467	3707911473
3707911475	3707911484
3707911487	3707911585
3707911587	3707911593
3707911595	3707911973
3707911975	3707912237
3707912239	3707912249
3707912251	3707912261
3707912263	3707912269
3707912271	3707912281
3707912283	3707912289
3707912292	3707912293
3707912295	3707912317
3707912319	3707912321
3707912323	3707912325
3707912327	3707912345
3707912347	3707912361
3707912363	3707912365
3707912367	3707912373
3707912375	3707912437
3707912439	3707912457
3707912459	3707912461
3707912463	3707912515
3707912517	3707912517
3707912519	3707912553
3707912555	3707912594
3707912596	3707912597
3707912599	3707912625
3707912627	3707912637
3707912639	3707912697
3707912699	3707912729
3707912731	3707912745
3707912747	3707912772
3707912774	3707912813
3707912815	3707912905
3707912907	3707912929
3707912933	3707912965
3707912967	3707912973
3707912975	3707912993
3707912995	3707912997
3707912999	3707913013
3707913015	3707913037
3707913039	3707913045
3707913047	3707913057
3707913059	3707913065
3707913067	3707913077
3707913079	3707913153
3707913155	3707913185
3707913187	3707913257
3707913259	3707913281
3707913283	3707913345
3707913347	3707913349
3707913351	3707913353
3707913355	3707913383
3707913385	3707913401
3707913403	3707913413
3707913415	3707913429
3707913431	3707913501
3707913503	3707913513
3707913515	3707913541
3707913543	3707913569
3707913572	3707913609
3707913611	3707913653
3707913655	3707913693
3707913695	3707913705
3707913707	3707913989
3707913991	3707914001
3707914003	3707914005
3707914007	3707914089
3707914091	3707914093
3707914095	3707914245
3707914247	3707914253
3707914255	3707914293
3707914295	3707914541
3707914543	3707914548
3707914550	3707914563
3707914565	3707914573
3707914575	3707914621
3707914623	3707914689
3707914691	3707914737
3707914739	3707914773
3707914775	3707914857
3707914859	3707914921
3707914923	3707914925
3707914927	3707915065
3707915067	3707915093
3707915095	3707915101
3707915103	3707915137
3707915139	3707915275
3707915277	3707915297
3707915299	3707915337
3707915339	3707915497
3707915499	3707916201
3707916203	3707916212
3707916214	3707916469
3707916471	3707916525
3707916527	3707916621
3707916623	3707916869
3707916871	3707917165
3707917167	3707917241
3707917243	3707917356
3707917358	3707917843
3707917846	3707917881
3707917883	3707917889
3707917892	3707917892
3707917894	3707917921
3707917923	3707917949
3707917951	3707917954
3707917956	3707918025
3707918027	3707918057
3707918059	3707918113
3707918119	3707918129
3707918131	3707918181
3707918183	3707918217
3707918219	3707918277
3707918279	3707918293
3707918295	3707918297
3707918299	3707918325
3707918327	3707918341
3707918343	3707918357
3707918359	3707918469
3707918471	3707918477
3707918479	3707918673
3707918675	3707918677
3707918679	3707918705
3707918708	3707918713
3707918715	3707918745
3707918747	3707919037
3707919039	3707919333
3707919335	3707919457
3707919459	3707919509
3707919511	3707919617
3707919619	3707919621
3707919623	3707919625
3707919627	3707919637
3707919639	3707919725
3707919727	3707919937
3707919939	3707919945
3707919947	3707919957
3707919959	3707920001
3707920003	3707920013
3707920015	3707920053
3707920055	3707920057
3707920059	3707920073
3707920075	3707920081
3707920084	3707920085
3707920087	3707920137
3707920139	3707920141
3707920143	3707920149
3707920151	3707920160
3707920163	3707920165
3707920167	3707920193
3707920195	3707920277
3707920279	3707920521
3707920523	3707920639
3707920641	3707920665
3707920667	3707920729
3707920731	3707920895
3707920916	3707920923
3707920928	3707920935
3707920940	3707920951
3707920960	3707920967
3707920976	3707920991
3707920996	3707921023
3707921028	3707921063
3707921068	3707921127
3707921132	3707921139
3707921176	3707921185
3707921187	3707921208
3707921215	3707921303
3707921312	3707921379
3707921392	3707921451
3707921456	3707921475
3707921488	3707921499
3707921504	3707921535
3707921542	3707921567
3707921572	3707921615
3707921620	3707922201
3707922203	3707922437
3707922439	3707922557
3707922559	3707922789
3707922791	3707923325
3707923327	3707923481
3707923483	3707923557
3707923559	3707923853
3707923855	3707923869
3707923871	3707923937
3707923943	3707924882
3707924884	3707924991
3707925248	3707930659
3707930665	3707930677
3707930679	3707930741
3707930743	3707930818
3707930820	3707930883
3707930885	3707930895
3707930897	3707930921
3707930923	3707930962
3707930964	3707931047
3707931049	3707931431
3707931433	3707931664
3707931666	3707931680
3707931682	3707931726
3707931728	3707931782
3707931784	3707931836
3707931838	3707932097
3707932099	3707932675
3707932680	3707932724
3707932726	3707932741
3707932743	3707932746
3707932750	3707932755
3707932757	3707932777
3707932779	3707932796
3707932799	3707932840
3707932842	3707932905
3707932907	3707932945
3707932947	3707932965
3707932967	3707932967
3707932969	3707932969
3707932971	3707933037
3707933039	3707933047
3707933049	3707933186
3707933188	3707933191
3707933193	3707933205
3707933207	3707933218
3707933220	3707933229
3707933233	3707933257
3707933259	3707933279
3707933281	3707933281
3707933283	3707933333
3707933335	3707933423
3707933425	3707933559
3707933561	3707933642
3707933644	3707933713
3707933715	3707933733
3707933735	3707933745
3707933748	3707933778
3707933780	3707933794
3707933797	3707933800
3707933802	3707933804
3707933806	3707933813
3707933815	3707933954
3707933956	3707933985
3707933987	3707934152
3707934154	3707934164
3707934166	3707934412
3707934414	3707934423
3707934425	3707934438
3707934445	3707934595
3707934597	3707934658
3707934660	3707934727
3707934729	3707934787
3707934789	3707934790
3707934792	3707935235
3707935237	3707935237
3707935239	3707935253
3707935256	3707935279
3707935281	3707935746
3707935748	3707935750
3707935752	3707935760
3707935762	3707935762
3707935764	3707935783
3707935785	3707935947
3707935949	3707935953
3707935955	3707936090
3707936092	3707936284
3707936286	3707936292
3707936294	3707936321
3707936323	3707936325
3707936327	3707936331
3707936333	3707936343
3707936345	3707936415
3707936417	3707936515
3707936517	3707936545
3707936547	3707936586
3707936588	3707936646
3707936648	3707936669
3707936671	3707936680
3707936682	3707936711
3707936713	3707936727
3707936729	3707936749
3707936751	3707936761
3707936763	3707936765
3707936767	3707936773
3707936775	3707936797
3707936799	3707936817
3707936820	3707936855
3707936857	3707936861
3707936863	3707936897
3707936899	3707936899
3707936901	3707936901
3707936904	3707936951
3707936953	3707936963
3707936965	3707936967
3707936969	3707936969
3707936971	3707936973
3707936975	3707936975
3707936977	3707936997
3707936999	3707937085
3707937087	3707937112
3707937114	3707937121
3707937123	3707937155
3707937157	3707937227
3707937229	3707937239
3707937241	3707937325
3707937328	3707937337
3707937339	3707937412
3707937414	3707937507
3707937509	3707937602
3707937604	3707937609
3707937611	3707937665
3707937667	3707937729
3707937731	3707937798
3707937817	3707937968
3707937970	3707938056
3707938058	3707938116
3707938118	3707938177
3707938180	3707938852
3707938854	3707938861
3707938863	3707938865
3707938867	3707938885
3707938887	3707938894
3707938896	3707938898
3707938900	3707938902
3707938904	3707938904
3707938906	3707938907
3707938909	3707938912
3707938915	3707938918
3707938920	3707938930
3707938932	3707938969
3707938971	3707938975
3707938977	3707938977
3707938979	3707939017
3707939019	3707939028
3707939030	3707939048
3707939050	3707939130
3707939132	3707939140
3707939142	3707939221
3707939223	3707939277
3707939279	3707939467
3707939469	3707939471
3707939473	3707939523
3707939525	3707939533
3707939535	3707939553
3707939555	3707939555
3707939557	3707939662
3707939664	3707939768
3707939770	3707939853
3707939855	3707939993
3707939995	3707940099
3707940101	3707940101
3707940103	3707940105
3707940107	3707940109
3707940111	3707940112
3707940114	3707940461
3707940463	3707940553
3707940555	3707940615
3707940617	3707940632
3707940634	3707940749
3707940751	3707941121
3707941123	3707941951
3707941953	3707942204
3707942206	3707942290
3707942292	3707943063
3707943065	3707945485
3707945487	3707945649
3707945651	3707945781
3707945783	3707945921
3707945923	3707945925
3707945927	3707945957
3707945959	3707946073
3707946075	3707946081
3707946083	3707946085
3707946087	3707946089
3707946091	3707946129
3707946131	3707946141
3707946143	3707946249
3707946251	3707946549
3707946551	3707946785
3707946787	3707946793
3707946795	3707946809
3707946811	3707946901
3707946903	3707946905
3707946907	3707946913
3707946915	3707946941
3707946943	3707946949
3707946951	3707946969
3707946971	3707947017
3707947019	3707947093
3707947095	3707947137
3707947139	3707947153
3707947155	3707947313
3707947315	3707947349
3707947351	3707947473
3707947475	3707947757
3707947759	3707947773
3707947775	3707948037
3707948039	3707948065
3707948067	3707948073
3707948075	3707948077
3707948079	3707948169
3707948171	3707948213
3707948215	3707948273
3707948275	3707948382
3707948384	3707948385
3707948387	3707948393
3707948395	3707948425
3707948427	3707948441
3707948443	3707948449
3707948451	3707948457
3707948459	3707948477
3707948479	3707948485
3707948487	3707948513
3707948515	3707948533
3707948535	3707948537
3707948539	3707948589
3707948591	3707948597
3707948599	3707948601
3707948603	3707948677
3707948679	3707948689
3707948691	3707948697
3707948699	3707948713
3707948715	3707948733
3707948735	3707948753
3707948755	3707948765
3707948767	3707948929
3707948931	3707949081
3707949083	3707949369
3707949375	3707949413
3707949415	3707949873
3707949875	3707950717
3707950719	3707950773
3707950775	3707951113
3707951115	3707951125
3707951127	3707951213
3707951215	3707951245
3707951247	3707951301
3707951303	3707951309
3707951311	3707951347
3707951349	3707951365
3707951367	3707951605
3707951607	3707951620
3707951622	3707951637
3707951639	3707951821
3707951823	3707951825
3707951827	3707951853
3707951855	3707952353
3707952355	3707952389
3707952391	3707952541
3707952543	3707952689
3707952691	3707952713
3707952715	3707953163
3707953165	3707953220
3707953222	3707953236
3707953238	3707953285
3707953287	3707953307
3707953309	3707953384
3707953386	3707953535
3707953544	3707953593
3707953595	3707953633
3707953635	3707953637
3707953639	3707953685
3707953687	3707953837
3707953839	3707953841
3707953843	3707954189
3707954191	3707954441
3707954443	3707954705
3707954709	3707955505
3707955507	3707955541
3707955543	3707955565
3707955567	3707955625
3707955627	3707957572
3707957574	3707957684
3707957686	3707957712
3707957714	3707957756
3707957758	3707958233
3707958235	3707963393
3707963395	3707963411
3707963415	3707963431
3707963436	3707963493
3707963495	3707963521
3707963523	3707963601
3707963603	3707963613
3707963615	3707963617
3707963619	3707963625
3707963627	3707963633
3707963635	3707964197
3707964199	3707964529
3707964531	3707964669
3707964671	3707966549
3707966551	3707966585
3707966587	3707975600
3707975602	3707978589
3707978591	3707980366
3707980371	3707996671
3707996806	3707996815
3707996817	3707997284
3707997286	3707997430
3707997432	3707999252
3707999258	3707999836
3707999838	3707999915
3707999917	3708005545
3708005547	3708006693
3708006695	3708006695
3708006697	3708009836
3708009838	3708014681
3708014683	3708014745
3708014747	3708015537
3708015551	3708017737
3708017739	3708018881
3708018883	3708020735
3708021504	3708021962
3708021964	3708021993
3708021995	3708022819
3708022821	3708024831
3708026880	3708036476
3708036478	3708042495
3708042752	3708045618
3708045620	3708056864
3708056866	3708061984
3708061988	3708061988
3708061990	3708062066
3708062069	3708062212
3708062214	3708062240
3708062242	3708063224
3708063226	3708063231
3708063744	3708065153
3708065181	3708065217
3708065220	3708065224
3708065226	3708065233
3708065238	3708065241
3708065243	3708065315
3708065319	3708065801
3708065803	3708066028
3708066031	3708073024
3708073026	3708073498
3708073534	3708073706
3708073708	3708073774
3708073776	3708074414
3708074416	3708075036
3708075038	3708075263
3708075520	3708075618
3708075620	3708076877
3708076879	3708077141
3708077143	3708078345
3708078347	3708082105
3708082109	3708082176
3708082207	3708082208
3708082239	3708082240
3708082271	3708082272
3708082303	3708082304
3708082335	3708082336
3708082367	3708082793
3708082795	3708083181
3708083183	3708083199
3708083456	3708083793
3708083796	3708084674
3708084676	3708085761
3708085763	3708085765
3708085767	3708085769
3708085771	3708085777
3708085779	3708085801
3708085806	3708085853
3708085855	3708086801
3708086803	3708089921
3708089930	3708089930
3708089962	3708089962
3708089968	3708094488
3708094506	3708094574
3708094587	3708095823
3708095825	3708103170
3708103172	3708103205
3708103207	3708107492
3708107495	3708109567
3708109824	3708110986
3708110991	3708114431
3708114688	3708117759
3708118528	3708119680
3708119733	3708127269
3708127271	3708127289
3708127291	3708127425
3708127427	3708127453
3708127455	3708127465
3708127467	3708130678
3708130680	3708130700
3708130702	3708134913
3708134915	3708135469
3708135471	3708135613
3708135615	3708135669
3708135671	3708136427
3708136429	3708139039
3708139041	3708140317
3708140319	3708142591
3708142708	3708143649
3708143651	3708143697
3708143699	3708143781
3708143783	3708144481
3708144483	3708144483
3708144485	3708145162
3708145164	3708146730
3708146732	3708147330
3708147332	3708149265
3708149267	3708150085
3708150087	3708150091
3708150093	3708150785
3708150787	3708152592
3708152594	3708152605
3708152607	3708152676
3708152678	3708152849
3708152851	3708156811
3708156813	3708158471
3708158473	3708159915
3708159917	3708161537
3708161539	3708161885
3708161887	3708163007
3708163024	3708165375
3708166032	3708166719
3708166784	3708167835
3708167839	3708168063
3708168096	3708170527
3708170560	3708175797
3708175799	3708176089
3708176091	3708176345
3708176347	3708178497
3708178499	3708179848
3708179851	3708179851
3708179853	3708179887
3708179889	3708181177
3708181179	3708183077
3708183079	3708184101
3708184103	3708184383
3708184388	3708184525
3708184527	3708184579
3708184584	3708184641
3708184643	3708184865
3708184867	3708185061
3708185063	3708185125
3708185127	3708185401
3708185403	3708187999
3708188016	3708188033
3708188035	3708188037
3708188039	3708188781
3708188783	3708191297
3708191299	3708192066
3708192068	3708193825
3708193827	3708194908
3708194914	3708195136
3708195142	3708195147
3708195149	3708195186
3708195190	3708195200
3708195214	3708195264
3708195271	3708195273
3708195277	3708195284
3708195286	3708195288
3708195290	3708195304
3708195307	3708195312
3708195328	3708195328
3708195330	3708195332
3708195334	3708195337
3708195341	3708195344
3708195346	3708195348
3708195350	3708195352
3708195358	3708195360
3708195385	3708195392
3708195398	3708195408
3708195418	3708195432
3708195437	3708195440
3708195454	3708195456
3708195470	3708195504
3708195518	3708195528
3708195530	3708195532
3708195534	3708195553
3708195555	3708195564
3708195566	3708195569
3708195571	3708195571
3708195574	3708195577
3708195580	3708195584
3708195586	3708195596
3708195598	3708195600
3708195614	3708195617
3708195626	3708195642
3708195646	3708195648
3708195654	3708195658
3708195662	3708195665
3708195670	3708195688
3708195694	3708195712
3708195714	3708195792
3708195795	3708195807
3708195840	3708196384
3708196386	3708196625
3708196635	3708196656
3708196659	3708196664
3708196670	3708196808
3708196811	3708196849
3708196851	3708197125
3708197127	3708197144
3708197150	3708197163
3708197166	3708197173
3708197175	3708197219
3708197221	3708197312
3708197371	3708197422
3708197428	3708197441
3708197443	3708197443
3708197445	3708197465
3708197467	3708197473
3708197477	3708197666
3708197668	3708197671
3708197678	3708197712
3708197726	3708197728
3708197730	3708197732
3708197738	3708197740
3708197742	3708197744
3708197757	3708197760
3708197771	3708197771
3708197773	3708197776
3708197778	3708197778
3708197782	3708198424
3708198430	3708198432
3708198439	3708198768
3708198770	3708198779
3708198781	3708198784
3708198789	3708198796
3708198798	3708198824
3708198826	3708198832
3708198838	3708198904
3708198908	3708198908
3708198910	3708203907
3708203909	3708206591
3708206593	3708210372
3708210374	3708210909
3708210911	3708211874
3708211876	3708212388
3708212390	3708212565
3708212567	3708213129
3708213131	3708213225
3708213227	3708213637
3708213639	3708214049
3708214051	3708214333
3708214335	3708214393
3708214395	3708214581
3708214583	3708216120
3708216122	3708218251
3708218256	3708218713
3708218719	3708219073
3708219075	3708219374
3708219376	3708220301
3708220303	3708220429
3708220431	3708220860
3708220862	3708220965
3708220967	3708220993
3708220995	3708221217
3708221219	3708221300
3708221302	3708222728
3708222730	3708222781
3708222783	3708222837
3708222839	3708222849
3708222851	3708225061
3708225063	3708228875
3708228877	3708232419
3708232421	3708232812
3708232814	3708233250
3708233262	3708233439
3708233472	3708233573
3708233575	3708233778
3708233780	3708233825
3708233829	3708233920
3708233922	3708233922
3708233924	3708233945
3708233948	3708233953
3708233955	3708233956
3708233958	3708233959
3708233961	3708233962
3708233964	3708233995
3708233997	3708234993
3708234995	3708236867
3708236869	3708237300
3708237302	3708237361
3708237365	3708237799
3708237801	3708238617
3708238619	3708238637
3708238639	3708238669
3708238671	3708238721
3708238723	3708238865
3708238867	3708239133
3708239135	3708239359
3708239616	3708239628
3708239630	3708240520
3708240522	3708240550
3708240552	3708240939
3708240941	3708241946
3708241948	3708242669
3708242671	3708243229
3708243231	3708243402
3708243406	3708244485
3708244487	3708244975
3708244977	3708245147
3708245149	3708245172
3708245174	3708245217
3708245219	3708246048
3708246050	3708246627
3708246629	3708247106
3708247108	3708247110
3708247122	3708247524
3708247526	3708253689
3708253691	3708256849
3708256851	3708256865
3708256867	3708257074
3708257076	3708257158
3708257216	3708257222
3708257224	3708257293
3708257295	3708257408
3708257410	3708257417
3708257419	3708257561
3708257563	3708257608
3708257610	3708258625
3708258627	3708258637
3708258639	3708258765
3708258767	3708259084
3708259086	3708259086
3708259088	3708259089
3708259091	3708259092
3708259094	3708259102
3708259104	3708259106
3708259112	3708259161
3708259163	3708259253
3708259255	3708259277
3708259279	3708259293
3708259295	3708259369
3708259371	3708259589
3708259591	3708259826
3708259828	3708259832
3708259835	3708260080
3708260082	3708260082
3708260084	3708260088
3708260090	3708260092
3708260094	3708260525
3708260527	3708261237
3708261239	3708262007
3708262016	3708262193
3708262195	3708262195
3708262197	3708262241
3708262243	3708262245
3708262247	3708262261
3708262263	3708262322
3708262324	3708262469
3708262471	3708262595
3708262598	3708262913
3708262915	3708262916
3708262918	3708262926
3708262928	3708262928
3708262930	3708262932
3708262934	3708263012
3708263014	3708263508
3708263510	3708263620
3708263623	3708263729
3708263731	3708263745
3708263747	3708263935
3708264012	3708264015
3708264017	3708264018
3708264020	3708264020
3708264022	3708264024
3708264026	3708264036
3708264038	3708264070
3708264072	3708264072
3708264074	3708264076
3708264078	3708264081
3708264083	3708264085
3708264087	3708265205
3708265207	3708266005
3708266007	3708266031
3708266033	3708266500
3708266502	3708267586
3708267589	3708267623
3708267625	3708267649
3708267652	3708267655
3708267657	3708267657
3708267660	3708267667
3708267669	3708267674
3708267677	3708267677
3708267679	3708267682
3708267684	3708267684
3708267686	3708267687
3708267689	3708267892
3708267894	3708267957
3708267959	3708267969
3708267971	3708267978
3708267980	3708268290
3708268292	3708268300
3708268302	3708268836
3708268838	3708268910
3708268912	3708269062
3708269064	3708269066
3708269068	3708269963
3708269965	3708270041
3708270043	3708272337
3708272339	3708272715
3708272717	3708272893
3708272895	3708272993
3708272998	3708273016
3708273020	3708273025
3708273027	3708273027
3708273029	3708273068
3708273070	3708273181
3708273183	3708273240
3708273242	3708273306
3708273308	3708273410
3708273412	3708273473
3708273475	3708273510
3708273512	3708273570
3708273572	3708273765
3708273767	3708274316
3708274319	3708274706
3708274708	3708275711
